wire_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
WIR00000000000000345,SYNCID0000001487,491.44,credit,2022-12-05,00:00:00
WIR00000000000000346,SYNCID0000001487,88336.09,credit,2022-11-09,00:00:00
WIR00000000000000347,SYNCID0000001487,28351.97,credit,2023-01-03,00:00:00
WIR00000000000000348,SYNCID0000001487,3693.8,credit,2022-11-30,00:00:00
WIR00000000000000349,SYNCID0000001487,1876.68,credit,2022-12-27,00:00:00
WIR00000000000000350,SYNCID0000001487,25136.84,credit,2022-12-31,00:00:00
WIR00000000000000351,SYNCID0000001487,13920.84,credit,2022-12-16,00:00:00
WIR00000000000000352,SYNCID0000001487,1884.18,credit,2023-01-03,00:00:00
WIR00000000000000353,SYNCID0000001487,940.95,credit,2022-12-01,00:00:00
WIR00000000000000354,SYNCID0000001487,20840.15,credit,2022-12-05,00:00:00
WIR00000000000000355,SYNCID0000001487,14359.35,credit,2022-12-20,00:00:00
WIR00000000000000356,SYNCID0000001487,1060.48,credit,2023-01-10,00:00:00
WIR00000000000000357,SYNCID0000001487,1398.57,credit,2022-11-03,00:00:00
WIR00000000000000358,SYNCID0000001487,9398.47,credit,2022-11-17,00:00:00
WIR00000000000000359,SYNCID0000001487,812.21,credit,2022-11-14,00:00:00
WIR00000000000000360,SYNCID0000001487,988.01,credit,2022-11-17,00:00:00
WIR00000000000000361,SYNCID0000001487,11251.01,credit,2023-01-10,00:00:00
WIR00000000000000362,SYNCID0000001487,8.7,credit,2022-12-02,00:00:00
WIR00000000000000363,SYNCID0000001487,1820.69,credit,2023-01-18,00:00:00
WIR00000000000000364,SYNCID0000001487,36854.08,credit,2022-11-04,00:00:00
WIR00000000000000365,SYNCID0000001487,2083.78,credit,2022-12-12,00:00:00
WIR00000000000000366,SYNCID0000001487,635.07,credit,2022-11-22,00:00:00
WIR00000000000000367,SYNCID0000001487,18523.66,credit,2022-12-16,00:00:00
WIR00000000000000368,SYNCID0000001487,5200.33,credit,2022-11-25,00:00:00
WIR00000000000000369,SYNCID0000001487,12116.09,credit,2022-12-12,00:00:00
WIR00000000000000370,SYNCID0000001487,3936.61,credit,2022-12-20,00:00:00
WIR00000000000000371,SYNCID0000001487,1330.92,credit,2022-11-14,00:00:00
WIR00000000000000372,SYNCID0000001487,522.66,credit,2022-12-09,00:00:00
WIR00000000000000373,SYNCID0000001487,2177.52,credit,2022-12-16,00:00:00
WIR00000000000000374,SYNCID0000001487,28998.87,credit,2023-01-10,00:00:00
WIR00000000000000375,SYNCID0000001487,4133.33,credit,2022-12-21,00:00:00
WIR00000000000000376,SYNCID0000001487,32421.63,credit,2022-12-02,00:00:00
WIR00000000000000377,SYNCID0000001487,68.78,credit,2022-11-02,00:00:00
WIR00000000000000378,SYNCID0000001487,125.39,credit,2022-11-23,00:00:00
WIR00000000000000379,SYNCID0000001487,2412.24,credit,2022-11-23,00:00:00
WIR00000000000000380,SYNCID0000001487,756.48,credit,2022-11-28,00:00:00
WIR00000000000000381,SYNCID0000001487,1008.05,credit,2022-11-03,00:00:00
WIR00000000000000382,SYNCID0000001487,16203.54,credit,2022-11-03,00:00:00
WIR00000000000000383,SYNCID0000001487,2842.58,credit,2022-12-16,00:00:00
WIR00000000000000384,SYNCID0000001487,783.87,credit,2022-11-30,00:00:00
WIR00000000000000385,SYNCID0000001487,6796.64,credit,2023-01-05,00:00:00
WIR00000000000000386,SYNCID0000001487,259.26,credit,2022-11-18,00:00:00
WIR00000000000000387,SYNCID0000001487,982.42,credit,2022-12-12,00:00:00
WIR00000000000000388,SYNCID0000001487,4163.93,credit,2023-01-16,00:00:00
WIR00000000000000389,SYNCID0000001487,1463.22,credit,2022-12-16,00:00:00
WIR00000000000000390,SYNCID0000001487,1137.72,credit,2022-11-03,00:00:00
WIR00000000000000391,SYNCID0000001487,47368.52,credit,2022-12-02,00:00:00
WIR00000000000000392,SYNCID0000001487,979.52,credit,2022-12-12,00:00:00
WIR00000000000000393,SYNCID0000001487,20841.87,credit,2023-01-24,00:00:00
WIR00000000000000394,SYNCID0000001487,143.31,credit,2023-01-09,00:00:00
WIR00000000000000395,SYNCID0000001487,157.46,credit,2023-01-09,00:00:00
WIR00000000000000396,SYNCID0000001505,17735.71,debit,2023-01-30,00:00:00
WIR00000000000000397,SYNCID0000001505,12208.47,credit,2023-01-04,00:00:00
WIR00000000000000398,SYNCID0000001507,52992.07,credit,2023-01-31,00:00:00
WIR00000000000000399,SYNCID0000001507,1258.48,debit,2022-12-06,00:00:00
WIR00000000000000400,SYNCID0000001507,89611.62,credit,2023-01-19,00:00:00
WIR00000000000000401,SYNCID0000001526,2755.08,debit,2023-01-08,00:00:00
WIR00000000000000402,SYNCID0000001536,44701.28,debit,2022-12-08,00:00:00
WIR00000000000000403,SYNCID0000001544,522.23,credit,2022-11-23,00:00:00
WIR00000000000000404,SYNCID0000001544,522.11,credit,2022-12-29,00:00:00
WIR00000000000000405,SYNCID0000001554,4194.13,debit,2022-12-20,00:00:00
WIR00000000000000406,SYNCID0000001560,14860.9,debit,2023-01-26,00:00:00
WIR00000000000000407,SYNCID0000001567,4019.65,credit,2022-12-22,00:00:00
WIR00000000000000408,SYNCID0000001615,751023.46,credit,2023-01-17,00:00:00
WIR00000000000000409,SYNCID0000001615,49157.68,credit,2022-12-22,00:00:00
WIR00000000000000410,SYNCID0000001615,150.56,credit,2022-12-15,00:00:00
WIR00000000000000411,SYNCID0000001663,3873.83,debit,2022-12-19,00:00:00
WIR00000000000000412,SYNCID0000001663,95564.99,credit,2022-11-10,00:00:00
WIR00000000000000413,SYNCID0000001663,56754.9,credit,2022-12-15,00:00:00
WIR00000000000000414,SYNCID0000001663,28453.71,debit,2022-12-28,00:00:00
WIR00000000000000415,SYNCID0000001663,929.78,debit,2022-12-28,00:00:00
WIR00000000000000416,SYNCID0000001663,31484.3,debit,2022-11-22,00:00:00
WIR00000000000000417,SYNCID0000001663,1803.91,debit,2023-01-30,00:00:00
WIR00000000000000418,SYNCID0000001663,156085.05,debit,2023-01-04,00:00:00
WIR00000000000000419,SYNCID0000001663,8961.63,credit,2022-11-17,00:00:00
WIR00000000000000420,SYNCID0000001663,17464.63,debit,2023-01-09,00:00:00
WIR00000000000000421,SYNCID0000001663,31442.39,credit,2023-01-16,00:00:00
WIR00000000000000422,SYNCID0000001663,6658.21,debit,2022-11-14,00:00:00
WIR00000000000000423,SYNCID0000001663,8277.88,debit,2022-11-16,00:00:00
WIR00000000000000424,SYNCID0000001663,6052.24,credit,2022-12-20,00:00:00
WIR00000000000000425,SYNCID0000001663,3233.77,debit,2023-01-13,00:00:00
WIR00000000000000426,SYNCID0000001663,18070.26,debit,2022-11-27,00:00:00
WIR00000000000000427,SYNCID0000001679,10319.73,debit,2022-12-04,00:00:00
WIR00000000000000428,SYNCID0000001679,46344.83,debit,2022-11-25,00:00:00
WIR00000000000000429,SYNCID0000001679,3299.37,credit,2022-11-23,00:00:00
WIR00000000000000430,SYNCID0000001679,20715.36,debit,2022-12-01,00:00:00
WIR00000000000000431,SYNCID0000001679,7087.83,credit,2022-11-21,00:00:00
WIR00000000000000432,SYNCID0000001751,66925.33,credit,2023-01-27,00:00:00
WIR00000000000000433,SYNCID0000001751,49657.83,credit,2022-12-30,00:00:00
WIR00000000000000434,SYNCID0000001755,328146.01,debit,2023-01-12,00:00:00
WIR00000000000000435,SYNCID0000001756,6117.5,credit,2023-01-19,00:00:00
WIR00000000000000436,SYNCID0000001756,9164.66,debit,2022-11-29,00:00:00
WIR00000000000000437,SYNCID0000001756,9897.68,credit,2022-12-28,00:00:00
WIR00000000000000441,SYNCID0000001787,482283.56,credit,2023-01-20,00:00:00
WIR00000000000000442,SYNCID0000001787,14359.26,credit,2022-12-16,00:00:00
WIR00000000000000443,SYNCID0000001787,12068.06,debit,2023-01-30,00:00:00
WIR00000000000000444,SYNCID0000001787,17294.1,credit,2023-01-13,00:00:00
WIR00000000000000445,SYNCID0000001787,79379.64,credit,2022-12-29,00:00:00
WIR00000000000000446,SYNCID0000001787,7326.39,credit,2022-11-25,00:00:00
WIR00000000000000447,SYNCID0000001787,5980.33,credit,2022-12-14,00:00:00
WIR00000000000000448,SYNCID0000001787,569101.1,credit,2022-12-26,00:00:00
WIR00000000000000449,SYNCID0000001800,5424.61,debit,2022-12-07,00:00:00
WIR00000000000000450,SYNCID0000001800,14926.56,debit,2022-11-16,00:00:00
WIR00000000000000451,SYNCID0000001800,236.49,debit,2022-12-21,00:00:00
WIR00000000000000452,SYNCID0000001805,1153.13,debit,2023-01-27,00:00:00
WIR00000000000000455,SYNCID0000001857,70001.35,credit,2023-01-30,00:00:00
WIR00000000000000456,SYNCID0000001857,35238.53,credit,2023-01-13,00:00:00
WIR00000000000000457,SYNCID0000001857,28948.74,credit,2022-11-07,00:00:00
WIR00000000000000458,SYNCID0000001857,5494.1,credit,2023-01-31,00:00:00
WIR00000000000000459,SYNCID0000001875,4957.84,debit,2023-01-16,00:00:00
WIR00000000000000460,SYNCID0000001875,480869.82,credit,2022-12-09,00:00:00
WIR00000000000000461,SYNCID0000001875,17030.14,credit,2022-12-21,00:00:00
WIR00000000000000462,SYNCID0000001875,37736.95,credit,2022-11-17,00:00:00
WIR00000000000000463,SYNCID0000001875,361821.96,credit,2022-11-04,00:00:00
WIR00000000000000471,SYNCID0000001879,546591.21,credit,2022-12-13,00:00:00
WIR00000000000000472,SYNCID0000001879,529638.95,credit,2022-12-05,00:00:00
WIR00000000000000473,SYNCID0000001879,1879990.87,credit,2022-11-15,00:00:00
WIR00000000000000474,SYNCID0000001879,1708.68,credit,2023-01-06,00:00:00
WIR00000000000000475,SYNCID0000001879,367613.95,credit,2022-11-10,00:00:00
WIR00000000000000476,SYNCID0000001879,132162.33,credit,2022-12-29,00:00:00
WIR00000000000000477,SYNCID0000001879,243565.14,credit,2023-01-24,00:00:00
WIR00000000000000478,SYNCID0000001879,143184.25,credit,2022-11-08,00:00:00
WIR00000000000000479,SYNCID0000001879,334045.52,credit,2022-11-16,00:00:00
WIR00000000000000480,SYNCID0000001889,6302.17,credit,2022-12-20,00:00:00
WIR00000000000000481,SYNCID0000001889,182.99,debit,2023-01-10,00:00:00
WIR00000000000000482,SYNCID0000001889,7314.19,debit,2022-12-02,00:00:00
WIR00000000000000483,SYNCID0000001889,11240.27,credit,2022-12-15,00:00:00
WIR00000000000000484,SYNCID0000001889,5586.97,debit,2022-12-06,00:00:00
WIR00000000000000485,SYNCID0000001889,3861.33,debit,2022-12-21,00:00:00
WIR00000000000000486,SYNCID0000001889,89604.73,debit,2023-01-26,00:00:00
WIR00000000000000487,SYNCID0000001889,146319.19,debit,2022-12-20,00:00:00
WIR00000000000000488,SYNCID0000001889,443.61,debit,2023-01-06,00:00:00
WIR00000000000000489,SYNCID0000001889,9031.24,debit,2022-12-15,00:00:00
WIR00000000000000490,SYNCID0000001889,19360.94,credit,2022-12-24,00:00:00
WIR00000000000000491,SYNCID0000001889,2921.1,debit,2023-01-09,00:00:00
WIR00000000000000492,SYNCID0000001889,7339.67,credit,2022-11-21,00:00:00
WIR00000000000000493,SYNCID0000001889,18478.2,credit,2022-12-05,00:00:00
WIR00000000000000494,SYNCID0000001889,4203.37,debit,2022-12-29,00:00:00
WIR00000000000000495,SYNCID0000001889,298.84,debit,2023-01-30,00:00:00
WIR00000000000000496,SYNCID0000001889,214.08,debit,2023-01-07,00:00:00
WIR00000000000000497,SYNCID0000001889,373.83,debit,2022-11-28,00:00:00
WIR00000000000000498,SYNCID0000001889,22384.62,debit,2023-01-17,00:00:00
WIR00000000000000499,SYNCID0000001889,328.67,credit,2023-01-05,00:00:00
WIR00000000000000500,SYNCID0000001889,5090.53,credit,2022-11-07,00:00:00
WIR00000000000000501,SYNCID0000001889,8296.95,debit,2022-11-03,00:00:00
WIR00000000000000502,SYNCID0000001889,47483.69,debit,2022-12-05,00:00:00
WIR00000000000000503,SYNCID0000001889,4144.53,debit,2022-11-16,00:00:00
WIR00000000000000504,SYNCID0000001889,10166.22,debit,2023-01-13,00:00:00
WIR00000000000000505,SYNCID0000001889,10536.02,credit,2022-12-19,00:00:00
WIR00000000000000506,SYNCID0000001889,5802.41,credit,2023-01-03,00:00:00
WIR00000000000000507,SYNCID0000001889,10540.68,debit,2022-11-28,00:00:00
WIR00000000000000508,SYNCID0000001889,7787.25,credit,2023-01-23,00:00:00
WIR00000000000000509,SYNCID0000001889,25037.63,debit,2022-12-04,00:00:00
WIR00000000000000510,SYNCID0000001889,61995.81,debit,2022-11-28,00:00:00
WIR00000000000000511,SYNCID0000001889,6068.94,credit,2022-11-25,00:00:00
WIR00000000000000512,SYNCID0000001889,1830.39,credit,2022-12-05,00:00:00
WIR00000000000000513,SYNCID0000001889,11333.66,credit,2022-12-01,00:00:00
WIR00000000000000514,SYNCID0000001889,58914.92,debit,2022-11-30,00:00:00
WIR00000000000000515,SYNCID0000001889,838.8,debit,2022-11-23,00:00:00
WIR00000000000000516,SYNCID0000001889,4833.46,debit,2022-12-22,00:00:00
WIR00000000000000517,SYNCID0000001889,360.58,debit,2023-01-03,00:00:00
WIR00000000000000518,SYNCID0000001889,22076.5,debit,2022-11-25,00:00:00
WIR00000000000000519,SYNCID0000001889,9654.15,credit,2023-01-19,00:00:00
WIR00000000000000520,SYNCID0000001889,5230.41,debit,2022-11-24,00:00:00
WIR00000000000000521,SYNCID0000001889,26659.07,debit,2022-12-05,00:00:00
WIR00000000000000522,SYNCID0000001889,28370.94,debit,2022-12-12,00:00:00
WIR00000000000000523,SYNCID0000001889,1154.47,debit,2023-01-26,00:00:00
WIR00000000000000524,SYNCID0000001889,13341.02,debit,2022-12-12,00:00:00
WIR00000000000000525,SYNCID0000001889,21675.83,debit,2022-12-01,00:00:00
WIR00000000000000526,SYNCID0000001889,10708.43,credit,2023-01-03,00:00:00
WIR00000000000000527,SYNCID0000001889,13393.54,debit,2022-12-16,00:00:00
WIR00000000000000528,SYNCID0000001889,71068.8,debit,2022-11-23,00:00:00
WIR00000000000000529,SYNCID0000001889,4226.63,debit,2022-12-28,00:00:00
WIR00000000000000530,SYNCID0000001889,2520.54,debit,2023-01-17,00:00:00
WIR00000000000000531,SYNCID0000001889,3873.49,credit,2022-12-21,00:00:00
WIR00000000000000532,SYNCID0000001889,7244.52,debit,2023-01-26,00:00:00
WIR00000000000000533,SYNCID0000001889,3811.38,credit,2022-11-10,00:00:00
WIR00000000000000534,SYNCID0000001889,7125.96,credit,2022-11-22,00:00:00
WIR00000000000000535,SYNCID0000001889,1043.46,debit,2022-11-03,00:00:00
WIR00000000000000536,SYNCID0000001889,236.86,debit,2022-12-05,00:00:00
WIR00000000000000537,SYNCID0000001889,5270.96,debit,2022-11-14,00:00:00
WIR00000000000000538,SYNCID0000001889,9549.58,debit,2022-11-04,00:00:00
WIR00000000000000539,SYNCID0000001889,9237.98,debit,2022-12-22,00:00:00
WIR00000000000000540,SYNCID0000001889,18578.3,debit,2022-11-23,00:00:00
WIR00000000000000541,SYNCID0000001889,432.1,debit,2022-11-25,00:00:00
WIR00000000000000542,SYNCID0000001889,5381.33,credit,2022-12-01,00:00:00
WIR00000000000000543,SYNCID0000001908,1450.43,debit,2023-01-17,00:00:00
WIR00000000000000544,SYNCID0000001908,9025.16,debit,2022-11-16,00:00:00
WIR00000000000000545,SYNCID0000001914,6138.49,debit,2022-11-03,00:00:00
WIR00000000000000546,SYNCID0000001926,26147.63,debit,2022-11-02,00:00:00
WIR00000000000000547,SYNCID0000001958,5451.45,credit,2022-11-17,00:00:00
WIR00000000000000548,SYNCID0000001958,7099.67,credit,2023-01-31,00:00:00
WIR00000000000000549,SYNCID0000001958,620.87,debit,2022-12-13,00:00:00
WIR00000000000000550,SYNCID0000001964,3124.31,credit,2022-12-22,00:00:00
WIR00000000000000551,SYNCID0000002018,29011.43,credit,2022-11-04,00:00:00
WIR00000000000000552,SYNCID0000002018,3200.07,debit,2022-11-15,00:00:00
WIR00000000000000553,SYNCID0000002018,33060.43,debit,2023-01-03,00:00:00
WIR00000000000000555,SYNCID0000002078,908.88,debit,2023-01-24,00:00:00
WIR00000000000000556,SYNCID0000002078,9250.55,debit,2023-01-03,00:00:00
WIR00000000000000561,SYNCID0000002123,554019.06,credit,2022-12-06,00:00:00
WIR00000000000000562,SYNCID0000002123,43094.55,credit,2023-01-13,00:00:00
WIR00000000000000563,SYNCID0000002126,6310.31,debit,2022-12-09,00:00:00
WIR00000000000000564,SYNCID0000002126,20702.56,debit,2022-12-09,00:00:00
WIR00000000000000565,SYNCID0000002180,71066.86,credit,2022-12-28,00:00:00
WIR00000000000000566,SYNCID0000002180,5437.44,credit,2023-01-16,00:00:00
WIR00000000000000567,SYNCID0000002180,27609.45,credit,2022-11-08,00:00:00
WIR00000000000000568,SYNCID0000002180,32361.65,credit,2022-11-10,00:00:00
WIR00000000000000569,SYNCID0000002180,14245.6,credit,2022-11-08,00:00:00
WIR00000000000000570,SYNCID0000002180,7848.65,credit,2022-11-27,00:00:00
WIR00000000000000571,SYNCID0000002180,7433.39,credit,2022-11-21,00:00:00
WIR00000000000000572,SYNCID0000002181,75553.57,credit,2023-01-21,00:00:00
WIR00000000000000573,SYNCID0000002181,2230.77,credit,2022-12-13,00:00:00
WIR00000000000000574,SYNCID0000002211,4759.33,debit,2022-12-19,00:00:00
WIR00000000000000575,SYNCID0000002211,720.32,credit,2022-11-17,00:00:00
WIR00000000000000576,SYNCID0000002211,4252.04,debit,2022-11-18,00:00:00
WIR00000000000000577,SYNCID0000002220,2436.97,credit,2022-12-12,00:00:00
WIR00000000000000578,SYNCID0000002220,59952.23,debit,2022-12-17,00:00:00
WIR00000000000000579,SYNCID0000002225,9401.55,debit,2022-12-01,00:00:00
WIR00000000000000580,SYNCID0000002225,1182.63,debit,2022-12-07,00:00:00
WIR00000000000000581,SYNCID0000002268,35235.55,debit,2023-01-30,00:00:00
WIR00000000000000582,SYNCID0000002271,138879.62,credit,2022-12-22,00:00:00
WIR00000000000000583,SYNCID0000002271,10731.58,credit,2023-01-03,00:00:00
WIR00000000000000584,SYNCID0000002271,192743.67,debit,2023-01-30,00:00:00
WIR00000000000000585,SYNCID0000002271,371.75,credit,2022-11-25,00:00:00
WIR00000000000000586,SYNCID0000002271,56434.8,credit,2023-01-31,00:00:00
WIR00000000000000587,SYNCID0000002271,26791.77,credit,2022-11-02,00:00:00
WIR00000000000000588,SYNCID0000002271,3137.72,credit,2022-12-15,00:00:00
WIR00000000000000589,SYNCID0000002326,30136.94,debit,2022-11-10,00:00:00
WIR00000000000000590,SYNCID0000002326,9694.77,debit,2022-12-14,00:00:00
WIR00000000000000591,SYNCID0000002342,214768.55,credit,2023-01-10,00:00:00
WIR00000000000000592,SYNCID0000002342,1256806.51,credit,2023-01-04,00:00:00
WIR00000000000000593,SYNCID0000002342,1418083.95,credit,2022-11-02,00:00:00
WIR00000000000000594,SYNCID0000002342,383218.93,credit,2022-11-07,00:00:00
WIR00000000000000595,SYNCID0000002342,11326.34,credit,2022-11-08,00:00:00
WIR00000000000000596,SYNCID0000002342,229329.7,debit,2023-01-19,00:00:00
WIR00000000000000597,SYNCID0000002342,157971.9,credit,2022-11-29,00:00:00
WIR00000000000000598,SYNCID0000002342,44111.8,credit,2023-01-19,00:00:00
WIR00000000000000599,SYNCID0000002342,211236.57,credit,2022-11-25,00:00:00
WIR00000000000000600,SYNCID0000002368,291737.49,debit,2022-12-28,00:00:00
WIR00000000000000601,SYNCID0000002368,919.12,debit,2022-12-12,00:00:00
WIR00000000000000602,SYNCID0000002368,141526.92,debit,2022-11-24,00:00:00
WIR00000000000000603,SYNCID0000002368,370.87,debit,2022-11-28,00:00:00
WIR00000000000000604,SYNCID0000002394,115532.35,debit,2023-01-26,00:00:00
WIR00000000000000605,SYNCID0000002421,6970.1,debit,2022-12-05,00:00:00
WIR00000000000000606,SYNCID0000002421,2778.78,debit,2022-12-08,00:00:00
WIR00000000000000607,SYNCID0000002421,703720.35,debit,2022-11-24,00:00:00
WIR00000000000000608,SYNCID0000002461,423426.56,credit,2022-12-03,00:00:00
WIR00000000000000609,SYNCID0000002461,26520.59,credit,2023-01-30,00:00:00
WIR00000000000000610,SYNCID0000002475,60034.21,debit,2022-12-14,00:00:00
WIR00000000000000611,SYNCID0000002478,13467.44,credit,2023-01-30,00:00:00
WIR00000000000000612,SYNCID0000002529,13495.13,debit,2022-11-09,00:00:00
WIR00000000000000613,SYNCID0000002564,57036.39,debit,2023-01-31,00:00:00
WIR00000000000000614,SYNCID0000002564,26615.66,debit,2023-01-18,00:00:00
WIR00000000000000615,SYNCID0000002578,499206.84,debit,2022-12-06,00:00:00
WIR00000000000000616,SYNCID0000002578,642122.86,debit,2022-11-06,00:00:00
WIR00000000000000617,SYNCID0000002578,14100.32,debit,2022-11-21,00:00:00
WIR00000000000000618,SYNCID0000002578,195283.59,debit,2022-12-05,00:00:00
WIR00000000000000619,SYNCID0000002578,5800.77,debit,2022-12-07,00:00:00
WIR00000000000000620,SYNCID0000002578,734404.8,debit,2022-11-03,00:00:00
WIR00000000000000621,SYNCID0000002578,133542.35,debit,2023-01-03,00:00:00
WIR00000000000000622,SYNCID0000002578,10586.97,debit,2023-01-20,00:00:00
WIR00000000000000623,SYNCID0000002578,293676.11,debit,2022-11-03,00:00:00
WIR00000000000000624,SYNCID0000002578,376607.77,credit,2022-12-03,00:00:00
WIR00000000000000625,SYNCID0000002578,2000.45,debit,2022-12-03,00:00:00
WIR00000000000000626,SYNCID0000002578,23125.91,debit,2022-12-29,00:00:00
WIR00000000000000627,SYNCID0000002578,662859.0,debit,2022-11-14,00:00:00
WIR00000000000000628,SYNCID0000002578,70123.22,debit,2023-01-11,00:00:00
WIR00000000000000629,SYNCID0000002578,85808.1,debit,2022-11-09,00:00:00
WIR00000000000000630,SYNCID0000002578,359791.61,debit,2022-11-01,00:00:00
WIR00000000000000631,SYNCID0000002578,458292.97,debit,2022-12-16,00:00:00
WIR00000000000000632,SYNCID0000002578,800620.81,debit,2022-12-29,00:00:00
WIR00000000000000633,SYNCID0000002578,23860.46,debit,2023-01-11,00:00:00
WIR00000000000000634,SYNCID0000002578,5719.71,debit,2022-11-24,00:00:00
WIR00000000000000635,SYNCID0000002578,152167.67,debit,2022-12-20,00:00:00
WIR00000000000000636,SYNCID0000002578,295114.58,debit,2023-01-17,00:00:00
WIR00000000000000637,SYNCID0000002578,202316.27,credit,2022-12-21,00:00:00
